KIC,lamost_id,RA (deg),DEC (deg),dtheta (arcsec),lamost filename 
 8460634,165908217,300.783083,44.489278,0.0379,spec-56583-KP195920N454621V03_sp08-217.fits.gz 
 8460634,170508217,300.783083,44.489278,0.0379,spec-56591-KP195920N454621V3_sp08-217.fits.gz 
 8461449,364208205,301.076600,44.497532,0.0219,spec-57299-KP195920N454621V04_sp08-205.fits.gz 
 8474990,365016124,281.816620,44.513031,0.0031,spec-57300-KP185031N425443V02_sp16-124.fits.gz 
 8475025,163016115,281.837792,44.575389,0.0799,spec-56573-KP185031N425443V01_sp16-115.fits.gz 
 8475511,365011083,282.149870,44.555859,0.0206,spec-57300-KP185031N425443V02_sp11-083.fits.gz 
 8475844,163011099,282.336542,44.569278,0.0520,spec-56573-KP185031N425443V01_sp11-099.fits.gz 
 8475844,238001029,282.336542,44.569278,0.0520,spec-56780-KP185111N464417V01_sp01-029.fits.gz 
 8475872,365011076,282.353028,44.539982,1.5905,spec-57300-KP185031N425443V02_sp11-076.fits.gz 
 8475872,365801029,282.353028,44.539982,1.5905,spec-57302-KP185111N464417V04_sp01-029.fits.gz 
 8476554,238001208,282.720250,44.543417,0.0211,spec-56780-KP185111N464417V01_sp01-208.fits.gz 
 8479301,362014205,284.230100,44.552311,0.0215,spec-57291-KP190808N440210V02_sp14-205.fits.gz 
 8479383,362014217,284.277494,44.570225,2.2674,spec-57291-KP190808N440210V02_sp14-217.fits.gz 
 8479383,365012081,284.277494,44.570225,2.2674,spec-57300-KP185031N425443V02_sp12-081.fits.gz 
 8479383,365807231,284.277494,44.570225,2.2674,spec-57302-KP185111N464417V04_sp07-231.fits.gz 
 8479780,581614208,284.493162,44.543361,0.0234,spec-57920-KP190808N440210V04_sp14-208.fits.gz 
 8480097,161414225,284.680208,44.598889,0.0206,spec-56570-KP190808N440210V01_sp14-225.fits.gz 
 8480097,163012011,284.680208,44.598889,0.0206,spec-56573-KP185031N425443V01_sp12-011.fits.gz 
 8482522,362103145,286.118040,44.559471,0.0069,spec-57291-KP190808N440210V03_sp03-145.fits.gz 
 8482522,581703145,286.118040,44.559471,0.0069,spec-57920-KP190808N440210V05_sp03-145.fits.gz 
 8482769,161403126,286.274667,44.591611,0.0658,spec-56570-KP190808N440210V01_sp03-126.fits.gz 
 8489832,155011014,289.798833,44.592389,0.0527,spec-56436-kepler02_1_sp11-014.fits.gz 
 8490583,362013008,290.106320,44.554890,0.0197,spec-57291-KP190808N440210V02_sp13-008.fits.gz 
 8490583,581713008,290.106320,44.554890,0.0197,spec-57920-KP190808N440210V05_sp13-008.fits.gz 
 8491147,154011229,290.314500,44.546667,0.0541,spec-56432-KP192102N424113V01_sp11-229.fits.gz 
 8491283,362013014,290.361080,44.564850,0.0303,spec-57291-KP190808N440210V02_sp13-014.fits.gz 
 8493827,369112060,291.271898,44.554997,1.6006,spec-57307-KP192102N424113V04_sp12-060.fits.gz 
 8493969,154012055,291.319083,44.521611,0.0531,spec-56432-KP192102N424113V01_sp12-055.fits.gz 
 8494160,369112072,291.400390,44.575611,0.0255,spec-57307-KP192102N424113V04_sp12-072.fits.gz 
 8496042,359903086,292.144620,44.527512,0.0234,spec-57287-KP193637N444141V03_sp03-086.fits.gz 
 8496527,360003089,292.356930,44.583351,0.0043,spec-57287-KP193637N444141V04_sp03-089.fits.gz 
 8499557,359904163,293.528320,44.546612,0.0043,spec-57287-KP193637N444141V03_sp04-163.fits.gz 
 8500704,247604175,293.943792,44.582333,0.0900,spec-56914-KP193637N444141V01_sp04-175.fits.gz 
 8505072, 52208038,295.390979,44.591656,1.6085,spec-56083-IF04_B56083_sp08-038.fits.gz 
 8505345,360008045,295.477510,44.564732,0.0081,spec-57287-KP193637N444141V04_sp08-045.fits.gz 
 8505515, 52208047,295.530779,44.578581,0.5770,spec-56083-IF04_B56083_sp08-047.fits.gz 
 8506295, 52208088,295.781583,44.561306,0.0288,spec-56083-IF04_B56083_sp08-088.fits.gz 
 8506788,360108093,295.949550,44.539440,0.0324,spec-57287-KP193637N444141V05_sp08-093.fits.gz 
 8507295,360008076,296.102020,44.550129,0.0304,spec-57287-KP193637N444141V04_sp08-076.fits.gz 
 8510560,247606053,297.041896,44.511250,0.0509,spec-56914-KP193637N444141V01_sp06-053.fits.gz 
 8517303,158905212,298.750000,44.572528,0.0391,spec-56561-KP195920N454621V02_sp05-212.fits.gz 
 8518198,158805247,298.997917,44.592417,0.0536,spec-56561-KP195920N454621V01_sp05-247.fits.gz 
 8522040,364305150,300.005040,44.550949,0.0259,spec-57299-KP195920N454621V05_sp05-150.fits.gz 
 8522050,165905150,300.007292,44.579917,0.0488,spec-56583-KP195920N454621V03_sp05-150.fits.gz 
 8522050,170505150,300.007292,44.579917,0.0488,spec-56591-KP195920N454621V3_sp05-150.fits.gz 
 8522971,165905126,300.255625,44.582667,0.0648,spec-56583-KP195920N454621V03_sp05-126.fits.gz 
 8522971,170505126,300.255625,44.582667,0.0648,spec-56591-KP195920N454621V3_sp05-126.fits.gz 
 8524633,364208217,300.698940,44.503368,0.0061,spec-57299-KP195920N454621V04_sp08-217.fits.gz 
 8525293,158908114,300.903125,44.565833,0.0238,spec-56561-KP195920N454621V02_sp08-114.fits.gz 
 8525359,364208114,300.928130,44.544689,0.0300,spec-57299-KP195920N454621V04_sp08-114.fits.gz 
 8539201,365016117,281.674837,44.685131,3.4759,spec-57300-KP185031N425443V02_sp16-117.fits.gz 
 8539201,365802121,281.674837,44.685131,3.4759,spec-57302-KP185111N464417V04_sp02-121.fits.gz 
 8540034,577611090,282.177890,44.666592,0.0298,spec-57912-KP185031N425443V03_sp11-090.fits.gz 
 8540384,163011087,282.379750,44.679639,0.0532,spec-56573-KP185031N425443V01_sp11-087.fits.gz 
 8540384,242601038,282.379750,44.679639,0.0532,spec-56807-KP185111N464417V02_sp01-038.fits.gz 
 8540615,365011230,282.522400,44.698811,0.0213,spec-57300-KP185031N425443V02_sp11-230.fits.gz 
 8540767,163011245,282.592583,44.601472,0.0639,spec-56573-KP185031N425443V01_sp11-245.fits.gz 
 8540767,242601036,282.592583,44.601472,0.0639,spec-56807-KP185111N464417V02_sp01-036.fits.gz 
 8543200,577612066,283.898779,44.672630,4.9590,spec-57912-KP185031N425443V03_sp12-066.fits.gz 
 8543200,581614124,283.898779,44.672630,4.9590,spec-57920-KP190808N440210V04_sp14-124.fits.gz 
 8543569,365012032,284.101260,44.634239,0.0257,spec-57300-KP185031N425443V02_sp12-032.fits.gz 
 8543569,365807167,284.101260,44.634239,0.0257,spec-57302-KP185111N464417V04_sp07-167.fits.gz 
 8543569,577712032,284.101260,44.634239,0.0257,spec-57912-KP185031N425443V04_sp12-032.fits.gz 
 8544483,365012198,284.562770,44.697060,0.0238,spec-57300-KP185031N425443V02_sp12-198.fits.gz 
 8544483,577712198,284.562770,44.697060,0.0238,spec-57912-KP185031N425443V04_sp12-198.fits.gz 
 8545291,365011032,284.999933,44.603119,0.5820,spec-57300-KP185031N425443V02_sp11-032.fits.gz 
 8545291,577711032,284.999933,44.603119,0.5820,spec-57912-KP185031N425443V04_sp11-032.fits.gz 
 8545504,362014096,285.131770,44.682400,0.0555,spec-57291-KP190808N440210V02_sp14-096.fits.gz 
 8545504,581614096,285.131770,44.682400,0.0555,spec-57920-KP190808N440210V04_sp14-096.fits.gz 
 8545861,362103111,285.368462,44.604858,2.6462,spec-57291-KP190808N440210V03_sp03-111.fits.gz 
 8547122,362015244,286.067380,44.637581,0.0194,spec-57291-KP190808N440210V02_sp15-244.fits.gz 
 8547122,581615244,286.067380,44.637581,0.0194,spec-57920-KP190808N440210V04_sp15-244.fits.gz 
 8547469,161415238,286.246000,44.642444,0.0770,spec-56570-KP190808N440210V01_sp15-238.fits.gz 
 8552581,155016249,288.908542,44.669639,0.0412,spec-56436-kepler02_1_sp16-249.fits.gz 
 8552947,362113227,289.079130,44.662979,0.0242,spec-57291-KP190808N440210V03_sp13-227.fits.gz 
 8555599,154011189,290.167833,44.653917,0.0232,spec-56432-KP192102N424113V01_sp11-189.fits.gz 
 8555599,155011195,290.167833,44.653917,0.0232,spec-56436-kepler02_1_sp11-195.fits.gz 
 8555914,362013013,290.284197,44.624271,2.6506,spec-57291-KP190808N440210V02_sp13-013.fits.gz 
 8555914,369011178,290.284197,44.624271,2.6506,spec-57307-KP192102N424113V03_sp11-178.fits.gz 
 8561238,360103099,292.296020,44.685692,0.0257,spec-57287-KP193637N444141V05_sp03-099.fits.gz 
 8564559,359904156,293.629640,44.699730,0.0075,spec-57287-KP193637N444141V03_sp04-156.fits.gz 
 8564966,360104172,293.770134,44.637402,3.5828,spec-57287-KP193637N444141V05_sp04-172.fits.gz 
 8565016,360004172,293.793283,44.639161,0.4794,spec-57287-KP193637N444141V04_sp04-172.fits.gz 
 8570254,359908036,295.607450,44.611118,0.0222,spec-57287-KP193637N444141V03_sp08-036.fits.gz 
 8570577, 52209231,295.701167,44.672306,0.0240,spec-56083-IF04_B56083_sp09-231.fits.gz 
 8570823,247608080,295.780208,44.626333,0.0295,spec-56914-KP193637N444141V01_sp08-080.fits.gz 
 8573846,364210200,296.702940,44.658798,0.0087,spec-57299-KP195920N454621V04_sp10-200.fits.gz 
 8583586,158805042,299.189000,44.639972,0.0662,spec-56561-KP195920N454621V01_sp05-042.fits.gz 
 8587948,170508185,300.322659,44.662556,0.8973,spec-56591-KP195920N454621V3_sp08-185.fits.gz 
 8607581,577612065,283.648720,44.712055,4.0043,spec-57912-KP185031N425443V03_sp12-065.fits.gz 
 8607720,242601120,283.736567,44.713650,1.2760,spec-56807-KP185111N464417V02_sp01-120.fits.gz 
 8607720,577712071,283.736567,44.713650,1.2760,spec-57912-KP185031N425443V04_sp12-071.fits.gz 
 8611114,362115073,285.645397,44.735719,0.6677,spec-57291-KP190808N440210V03_sp15-073.fits.gz 
 8611394,362115062,285.783020,44.763020,0.0234,spec-57291-KP190808N440210V03_sp15-062.fits.gz 
 8611394,581715062,285.783020,44.763020,0.0234,spec-57920-KP190808N440210V05_sp15-062.fits.gz 
 8611833,362015240,286.026180,44.773331,0.0000,spec-57291-KP190808N440210V02_sp15-240.fits.gz 
 8612520,362115239,286.401310,44.706959,0.0270,spec-57291-KP190808N440210V03_sp15-239.fits.gz 
 8612520,581715239,286.401310,44.706959,0.0270,spec-57920-KP190808N440210V05_sp15-239.fits.gz 
 8612811,581815190,286.552842,44.790328,0.1309,spec-57920-KP190808N440210V06_sp15-190.fits.gz 
 8613105,362015194,286.728572,44.751988,0.7141,spec-57291-KP190808N440210V02_sp15-194.fits.gz 
 8613120,161415194,286.735000,44.712278,0.0374,spec-56570-KP190808N440210V01_sp15-194.fits.gz 
 8613617,581815107,287.015110,44.763432,0.0261,spec-57920-KP190808N440210V06_sp15-107.fits.gz 
 8616844,581609178,288.682040,44.739510,0.0280,spec-57920-KP190808N440210V04_sp09-178.fits.gz 
 8617169,369016243,288.858592,44.721006,2.5944,spec-57307-KP192102N424113V03_sp16-243.fits.gz 
 8618560,581713141,289.472380,44.700180,0.0234,spec-57920-KP190808N440210V05_sp13-141.fits.gz 
 8619322,362013126,289.787913,44.778511,2.7691,spec-57291-KP190808N440210V02_sp13-126.fits.gz 
 8620449,362013017,290.231200,44.728142,0.0238,spec-57291-KP190808N440210V02_sp13-017.fits.gz 
 8620449,581613017,290.231200,44.728142,0.0238,spec-57920-KP190808N440210V04_sp13-017.fits.gz 
 8622860,155011107,291.081125,44.778528,0.0141,spec-56436-kepler02_1_sp11-107.fits.gz 
 8622860,159611108,291.081125,44.778528,0.0141,spec-56562-KP192102N424113V02_sp11-108.fits.gz 
 8623829,359910017,291.452000,44.706699,0.0217,spec-57287-KP193637N444141V03_sp10-017.fits.gz 
 8623850,360110017,291.459870,44.751831,0.0043,spec-57287-KP193637N444141V05_sp10-017.fits.gz 
 8623850,581101191,291.459870,44.751831,0.0043,spec-57919-KP192314N471144V04_sp01-191.fits.gz 
 8624155,360010022,291.563540,44.700562,0.0257,spec-57287-KP193637N444141V04_sp10-022.fits.gz 
 8630006,359904157,293.829380,44.728611,0.0298,spec-57287-KP193637N444141V03_sp04-157.fits.gz 
 8631442, 52204065,294.365250,44.782750,0.0532,spec-56083-IF04_B56083_sp04-065.fits.gz 
 8635520,359909233,295.695280,44.713741,0.0246,spec-57287-KP193637N444141V03_sp09-233.fits.gz 
 8635922,360009247,295.819950,44.725189,0.0000,spec-57287-KP193637N444141V04_sp09-247.fits.gz 
 8636174, 52209230,295.896750,44.714806,0.0563,spec-56083-IF04_B56083_sp09-230.fits.gz 
 8648671,158905038,299.215042,44.775972,0.0331,spec-56561-KP195920N454621V02_sp05-038.fits.gz 
 8652718,364205139,300.324580,44.704189,0.0236,spec-57299-KP195920N454621V04_sp05-139.fits.gz 
 8654400,364308194,300.765630,44.755692,0.0261,spec-57299-KP195920N454621V05_sp08-194.fits.gz 
 8669014,365011009,281.851131,44.809596,3.0131,spec-57300-KP185031N425443V02_sp11-009.fits.gz 
 8669014,365802020,281.851131,44.809596,3.0131,spec-57302-KP185111N464417V04_sp02-020.fits.gz 
 8669282,365801063,282.023220,44.814171,0.0240,spec-57302-KP185111N464417V04_sp01-063.fits.gz 
 8669282,577811014,282.023220,44.814171,0.0240,spec-57912-KP185031N425443V05_sp11-014.fits.gz 
 8671819,238001101,283.407042,44.893222,0.0518,spec-56780-KP185111N464417V01_sp01-101.fits.gz 
 8671819,242601115,283.407042,44.893222,0.0518,spec-56807-KP185111N464417V02_sp01-115.fits.gz 
 8673221,242607163,284.150804,44.842542,2.8644,spec-56807-KP185111N464417V02_sp07-163.fits.gz 
 8674581,581614093,284.893689,44.846446,3.7680,spec-57920-KP190808N440210V04_sp14-093.fits.gz 
 8675106,362014076,285.197877,44.883289,1.5986,spec-57291-KP190808N440210V02_sp14-076.fits.gz 
 8675106,365807202,285.197877,44.883289,1.5986,spec-57302-KP185111N464417V04_sp07-202.fits.gz 
 8676094,581715067,285.771940,44.820820,0.0277,spec-57920-KP190808N440210V05_sp15-067.fits.gz 
 8676738,362015231,286.133390,44.808029,0.0282,spec-57291-KP190808N440210V02_sp15-231.fits.gz 
 8676738,581615231,286.133390,44.808029,0.0282,spec-57920-KP190808N440210V04_sp15-231.fits.gz 
 8676927,581715246,286.235435,44.858040,4.4483,spec-57920-KP190808N440210V05_sp15-246.fits.gz 
 8677342,362015177,286.477260,44.849430,0.0043,spec-57291-KP190808N440210V02_sp15-177.fits.gz 
 8677342,581615177,286.477260,44.849430,0.0043,spec-57920-KP190808N440210V04_sp15-177.fits.gz 
 8677701,362015197,286.686190,44.864182,0.0061,spec-57291-KP190808N440210V02_sp15-197.fits.gz 
 8677701,581615197,286.686190,44.864182,0.0061,spec-57920-KP190808N440210V04_sp15-197.fits.gz 
 8684542,154011185,290.056375,44.831083,0.0643,spec-56432-KP192102N424113V01_sp11-185.fits.gz 
 8684542,155011199,290.056375,44.831083,0.0643,spec-56436-kepler02_1_sp11-199.fits.gz 
 8684860,155011186,290.165500,44.855472,0.0309,spec-56436-kepler02_1_sp11-186.fits.gz 
 8684860,159611205,290.165500,44.855472,0.0309,spec-56562-KP192102N424113V02_sp11-205.fits.gz 
 8686058,154011218,290.607292,44.897139,0.0605,spec-56432-KP192102N424113V01_sp11-218.fits.gz 
 8690009,363407241,292.114380,44.887371,0.0238,spec-57298-KP192314N471144V02_sp07-241.fits.gz 
 8693004,359903160,293.322649,44.895366,0.9930,spec-57287-KP193637N444141V03_sp03-160.fits.gz 
 8693018,359904151,293.328400,44.832691,0.0226,spec-57287-KP193637N444141V03_sp04-151.fits.gz 
 8696035,359904070,294.416080,44.846260,0.0234,spec-57287-KP193637N444141V03_sp04-070.fits.gz 
 8703041,364310176,296.697570,44.862598,0.0307,spec-57299-KP195920N454621V05_sp10-176.fits.gz 
 8707667,158810162,297.895083,44.889361,0.0895,spec-56561-KP195920N454621V01_sp10-162.fits.gz 
 8708650,170510155,298.128620,44.872048,1.9188,spec-56591-KP195920N454621V3_sp10-155.fits.gz 
 8718273,364208013,300.768590,44.830146,1.7032,spec-57299-KP195920N454621V04_sp08-013.fits.gz 
 8718745,158808109,300.914583,44.817944,0.0863,spec-56561-KP195920N454621V01_sp08-109.fits.gz 
 8720055,158808132,301.366625,44.855222,0.0749,spec-56561-KP195920N454621V01_sp08-132.fits.gz 
 8733649,577711016,282.095460,44.906189,0.0278,spec-57912-KP185031N425443V04_sp11-016.fits.gz 
 8736415,163012236,283.538500,44.948222,0.1004,spec-56573-KP185031N425443V01_sp12-236.fits.gz 
 8736415,242601103,283.538500,44.948222,0.1004,spec-56807-KP185111N464417V02_sp01-103.fits.gz 
 8737032,362014005,283.863162,44.984777,2.3133,spec-57291-KP190808N440210V02_sp14-005.fits.gz 
 8737032,365012249,283.863162,44.984777,2.3133,spec-57300-KP185031N425443V02_sp12-249.fits.gz 
 8737047,242607004,283.872042,44.989583,0.0222,spec-56807-KP185111N464417V02_sp07-004.fits.gz 
 8738834,242607065,284.812342,44.993428,0.3666,spec-56807-KP185111N464417V02_sp07-065.fits.gz 
 8738834,581814142,284.812342,44.993428,0.3666,spec-57920-KP190808N440210V06_sp14-142.fits.gz 
 8742013,581715008,286.657129,44.985450,0.2637,spec-57920-KP190808N440210V05_sp15-008.fits.gz 
 8742545,161415112,286.941083,44.909028,0.0500,spec-56570-KP190808N440210V01_sp15-112.fits.gz 
 8742912,362115111,287.153590,44.924629,0.0282,spec-57291-KP190808N440210V03_sp15-111.fits.gz 
 8746146,581613162,288.805210,44.959141,0.0268,spec-57920-KP190808N440210V04_sp13-162.fits.gz 
 8747415,362013110,289.414640,44.968048,0.0285,spec-57291-KP190808N440210V02_sp13-110.fits.gz 
 8747415,369011164,289.414640,44.968048,0.0285,spec-57307-KP192102N424113V03_sp11-164.fits.gz 
 8747415,581202108,289.414640,44.968048,0.0285,spec-57919-KP192314N471144V05_sp02-108.fits.gz 
 8747415,581813110,289.414640,44.968048,0.0285,spec-57920-KP190808N440210V06_sp13-110.fits.gz 
 8747880,363402105,289.615940,44.968761,0.0277,spec-57298-KP192314N471144V02_sp02-105.fits.gz 
 8748278,363501236,289.793820,44.996639,0.0031,spec-57298-KP192314N471144V03_sp01-236.fits.gz 
 8748436,161413189,289.868875,44.916389,0.0106,spec-56570-KP190808N440210V01_sp13-189.fits.gz 
 8749284,154011140,290.197958,44.925000,0.0115,spec-56432-KP192102N424113V01_sp11-140.fits.gz 
 8752893,359914184,291.575810,44.995468,0.0069,spec-57287-KP193637N444141V03_sp14-184.fits.gz 
 8753234,159612248,291.695000,44.910250,0.0744,spec-56562-KP192102N424113V02_sp12-248.fits.gz 
 8754075, 52214053,292.035417,44.920028,0.0322,spec-56083-IF04_B56083_sp14-053.fits.gz 
 8757215,359903150,293.272090,44.982460,0.0282,spec-57287-KP193637N444141V03_sp03-150.fits.gz 
 8759811,247704064,294.258708,44.973056,0.0376,spec-56914-KP193637N444141V02_sp04-064.fits.gz 
 8765681,360109128,296.200810,44.938728,0.0271,spec-57287-KP193637N444141V05_sp09-128.fits.gz 
 8766538,364310088,296.513150,44.985409,0.0222,spec-57299-KP195920N454621V05_sp10-088.fits.gz 
 8767392,364310184,296.777530,44.934441,0.0204,spec-57299-KP195920N454621V05_sp10-184.fits.gz 
 8771414,158810172,297.808708,44.936667,0.0971,spec-56561-KP195920N454621V01_sp10-172.fits.gz 
 8782196,158808004,300.662000,44.926333,0.0532,spec-56561-KP195920N454621V01_sp08-004.fits.gz 
 8798584,238002064,282.122875,45.086472,0.0141,spec-56780-KP185111N464417V01_sp02-064.fits.gz 
 8802374,362114010,284.000496,45.091950,0.6867,spec-57291-KP190808N440210V03_sp14-010.fits.gz 
 8803432,161414128,284.565083,45.045611,0.0376,spec-56570-KP190808N440210V01_sp14-128.fits.gz 
 8803432,238007064,284.565083,45.045611,0.0376,spec-56780-KP185111N464417V01_sp07-064.fits.gz 
 8804395,365807083,285.102910,45.019661,0.0061,spec-57302-KP185111N464417V04_sp07-083.fits.gz 
 8805353,362015065,285.660280,45.001862,0.0000,spec-57291-KP190808N440210V02_sp15-065.fits.gz 
 8805353,581615089,285.660280,45.001862,0.0000,spec-57920-KP190808N440210V04_sp15-089.fits.gz 
 8805565,581715085,285.778124,45.089682,4.1977,spec-57920-KP190808N440210V05_sp15-085.fits.gz 
 8805663,161415085,285.823494,45.058763,1.6439,spec-56570-KP190808N440210V01_sp15-085.fits.gz 
 8812397,362013103,289.271390,45.041149,0.0255,spec-57291-KP190808N440210V02_sp13-103.fits.gz 
 8812397,581302103,289.271390,45.041149,0.0255,spec-57919-KP192314N471144V06_sp02-103.fits.gz 
 8813298,154011132,289.698417,45.041278,0.0379,spec-56432-KP192102N424113V01_sp11-132.fits.gz 
 8813509,362013187,289.801586,45.017429,1.5127,spec-57291-KP190808N440210V02_sp13-187.fits.gz 
 8813509,363401239,289.801586,45.017429,1.5127,spec-57298-KP192314N471144V02_sp01-239.fits.gz 
 8813509,369011157,289.801586,45.017429,1.5127,spec-57307-KP192102N424113V03_sp11-157.fits.gz 
 8813727,362013194,289.898650,45.089230,0.0213,spec-57291-KP190808N440210V02_sp13-194.fits.gz 
 8816525, 52214234,290.942792,45.089667,0.0466,spec-56083-IF04_B56083_sp14-234.fits.gz 
 8817343,359914200,291.237580,45.079731,0.0234,spec-57287-KP193637N444141V03_sp14-200.fits.gz 
 8817343,581101105,291.237580,45.079731,0.0234,spec-57919-KP192314N471144V04_sp01-105.fits.gz 
 8818252,363501182,291.590790,45.012772,0.0102,spec-57298-KP192314N471144V03_sp01-182.fits.gz 
 8818252,581301182,291.590790,45.012772,0.0102,spec-57919-KP192314N471144V06_sp01-182.fits.gz 
 8822505,359903129,293.281100,45.094528,0.0230,spec-57287-KP193637N444141V03_sp03-129.fits.gz 
 8822689,359904006,293.342661,45.009769,0.6635,spec-57287-KP193637N444141V03_sp04-006.fits.gz 
 8822878,247603134,293.411375,45.080278,0.0641,spec-56914-KP193637N444141V01_sp03-134.fits.gz 
 8823410, 52204047,293.613125,45.083083,0.0236,spec-56083-IF04_B56083_sp04-047.fits.gz 
 8824264,247604041,293.929333,45.012361,0.0587,spec-56914-KP193637N444141V01_sp04-041.fits.gz 
 8824442,360104027,293.994350,45.037529,0.0217,spec-57287-KP193637N444141V05_sp04-027.fits.gz 
 8824452, 52204027,293.997600,45.041900,0.6930,spec-56083-IF04_B56083_sp04-027.fits.gz 
